date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:34:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2023%20Sep%202024%2022:34:09%20GMT	https://hostafi.com/billing/plugin/support_manager/client_tickets/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/plugin/support_manager/client_tickets/index.html	(from https://hostafi.com/billing/)
23:34:09	231726/231726	---M--	200	added ('OK')	image/png	etag:%223892e-6643971a-10ef;;;%22	https://hostafi.com/wp-content/uploads/2024/05/3.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/05/3.png	(from https://hostafi.com/shared-hosting/)
23:34:09	9878/9878	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:09%20GMT	https://hostafi.com/billing/plugin/support_manager/knowledgebase/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/plugin/support_manager/knowledgebase/index.html	(from https://hostafi.com/billing/)
23:34:09	6546/6546	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:09%20GMT	https://hostafi.com/billing/client/login/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/client/login/index.html	(from https://hostafi.com/billing/)
23:34:09	74051/74051	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:09%20GMT	https://hostafi.com/wp-json/wp/v2/pages/12939	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/wp/v2/pages/12939.json	(from https://hostafi.com/shared-hosting/)
23:34:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2023%20Sep%202024%2022:34:09%20GMT	https://hostafi.com/billing/client/plugin/support_manager/client_tickets/add/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/client/plugin/support_manager/client_tickets/add/index.html	(from https://hostafi.com/billing/)
23:34:09	9878/9878	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:10%20GMT	https://hostafi.com/billing/client/plugin/support_manager/knowledgebase/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/client/plugin/support_manager/knowledgebase/index.html	(from https://hostafi.com/billing/)
23:34:10	2569/2569	---M-Z	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:10%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fshared-hosting%2F	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embed2d7a.json	(from https://hostafi.com/shared-hosting/)
23:34:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Sep%202024%2022:34:10%20GMT	https://hostafi.com/?p=12939	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/index090e.html	(from https://hostafi.com/shared-hosting/)
23:34:10	2828/2828	---M-Z	200	added ('OK')	text/xml	date:Mon,%2023%20Sep%202024%2022:34:10%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fshared-hosting%2F&format=xml	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embed3f79	(from https://hostafi.com/shared-hosting/)
23:34:11	51789/51789	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ca4d-66134ffb-18157e;gz%22	https://hostafi.com/wp-content/uploads/2022/07/sh-hero-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/sh-hero-1.svg	(from https://hostafi.com/shared-hosting/)
23:34:11	3125/3125	---M--	200	added ('OK')	image/png	etag:%22c35-66134ffc-181581;;;%22	https://hostafi.com/wp-content/uploads/2022/07/sh-cpanel-circle-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/sh-cpanel-circle-1.png	(from https://hostafi.com/shared-hosting/)
23:34:11	13260/13260	---M--	200	added ('OK')	image/png	etag:%2233cc-66147341-17d7;;;%22	https://hostafi.com/wp-content/uploads/2022/07/cyberpanel-vps-hosting.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/cyberpanel-vps-hosting.png	(from https://hostafi.com/shared-hosting/)
23:34:11	10917/10917	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:11%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=2&pricing_id=4	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index8872.html	(from https://hostafi.com/shared-hosting/)
23:34:11	21866/21866	---M--	200	added ('OK')	image/png	etag:%22556a-66134ffd-181583;;;%22	https://hostafi.com/wp-content/uploads/2022/07/cpanel-curve-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/cpanel-curve-1.png	(from https://hostafi.com/shared-hosting/)
23:34:12	10917/10917	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:12%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=2&pricing_id=5	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index3db4.html	(from https://hostafi.com/shared-hosting/)
23:34:12	10917/10917	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:12%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=2&pricing_id=6	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index7ed0.html	(from https://hostafi.com/shared-hosting/)
23:34:12	43970/43970	---M-Z	200	added ('OK')	text/css	etag:%22abc2-66444fed-17e81f;gz%22	https://hostafi.com/wp-content/uploads/elementor/css/post-12922.css?ver=1715752941	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/elementor/css/post-1292273da.css	(from https://hostafi.com/wordpress-hosting/)
23:34:12	10917/10917	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:12%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=2&pricing_id=7	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index651e.html	(from https://hostafi.com/shared-hosting/)
23:34:12	128203/128203	---M--	200	added ('OK')	image/png	etag:%221f4cb-664396c1-984;;;%22	https://hostafi.com/wp-content/uploads/2024/05/2.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/05/2.png	(from https://hostafi.com/wordpress-hosting/)
23:34:13	87384/87384	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:13%20GMT	https://hostafi.com/wp-json/wp/v2/pages/12922	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/wp/v2/pages/12922.json	(from https://hostafi.com/wordpress-hosting/)
23:34:14	2629/2629	---M-Z	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:14%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fwordpress-hosting%2F	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embedd6b0.json	(from https://hostafi.com/wordpress-hosting/)
23:34:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Sep%202024%2022:34:14%20GMT	https://hostafi.com/?p=12922	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/indexeae0.html	(from https://hostafi.com/wordpress-hosting/)
23:34:14	2897/2897	---M-Z	200	added ('OK')	text/xml	date:Mon,%2023%20Sep%202024%2022:34:14%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fwordpress-hosting%2F&format=xml	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embed3eec	(from https://hostafi.com/wordpress-hosting/)
23:34:14	1514/1514	---M--	200	added ('OK')	image/png	etag:%225ea-66135018-1815c7;;;%22	https://hostafi.com/wp-content/uploads/2022/07/wp-hero-dot-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/wp-hero-dot-1.png	(from https://hostafi.com/wordpress-hosting/)
23:34:15	43461/43461	---M--	200	added ('OK')	image/png	etag:%22a9c5-66135009-1815a0;;;%22	https://hostafi.com/wp-content/uploads/2022/07/hero-img-1-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/hero-img-1-1.png	(from https://hostafi.com/wordpress-hosting/)
23:34:15	4453/4453	---M-Z	200	added ('OK')	image/svg+xml	etag:%221165-66135036-18160d;gz%22	https://hostafi.com/wp-content/uploads/2022/07/wp-rocket-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/wp-rocket-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:15	5685/5685	---M-Z	200	added ('OK')	image/svg+xml	etag:%221635-66135036-18160c;gz%22	https://hostafi.com/wp-content/uploads/2022/07/wp-2-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/wp-2-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:15	5185/5185	---M-Z	200	added ('OK')	image/svg+xml	etag:%221441-66135036-18160b;gz%22	https://hostafi.com/wp-content/uploads/2022/07/wp-3-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/wp-3-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:15	10094/10094	---M-Z	200	added ('OK')	text/css	etag:%22276e-6627d532-23f422;gz%22	https://hostafi.com/wp-content/plugins/elementor/assets/css/widget-icon-box-rtl.min.css	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/elementor/assets/css/widget-icon-box-rtl.min.css	(from https://hostafi.com/wordpress-hosting/)
23:34:16	5801/5801	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216a9-66135039-181613;gz%22	https://hostafi.com/wp-content/uploads/2022/07/settings-icon-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/settings-icon-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:16	3878/3878	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f26-66135038-181612;gz%22	https://hostafi.com/wp-content/uploads/2022/07/click-icon-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/click-icon-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:16	10917/10917	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:16%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=3&pricing_id=8	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/indexc9c3.html	(from https://hostafi.com/wordpress-hosting/)
23:34:16	2704/2704	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a90-66135038-181611;gz%22	https://hostafi.com/wp-content/uploads/2022/07/backup-icon-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/backup-icon-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:16	3384/3384	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d38-66135037-181610;gz%22	https://hostafi.com/wp-content/uploads/2022/07/cloud-icon-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/cloud-icon-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:17	2093/2093	---M-Z	200	added ('OK')	image/svg+xml	etag:%2282d-66135037-18160f;gz%22	https://hostafi.com/wp-content/uploads/2022/07/protect-icon-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/protect-icon-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:17	2439/2439	---M-Z	200	added ('OK')	image/svg+xml	etag:%22987-66135037-18160e;gz%22	https://hostafi.com/wp-content/uploads/2022/07/server-icon-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/server-icon-1.svg	(from https://hostafi.com/wordpress-hosting/)
23:34:17	10919/10919	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:17%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=3&pricing_id=10	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index339d.html	(from https://hostafi.com/wordpress-hosting/)
23:34:17	10917/10917	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:17%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=3&pricing_id=9	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index2793.html	(from https://hostafi.com/wordpress-hosting/)
23:34:18	92848/92848	---M-Z	200	added ('OK')	text/css	etag:%2216ab0-66439815-17e91c;gz%22	https://hostafi.com/wp-content/uploads/elementor/css/post-12951.css?ver=1715705841	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/elementor/css/post-129511f17.css	(from https://hostafi.com/dedicated-server/)
23:34:18	131607/131607	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:18%20GMT	https://hostafi.com/vps-hosting/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/vps-hosting/index.html	(from https://hostafi.com/)
23:34:18	223543/223543	---M--	200	added ('OK')	image/png	etag:%2236937-66439720-1128;;;%22	https://hostafi.com/wp-content/uploads/2024/05/5.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/05/5.png	(from https://hostafi.com/dedicated-server/)
23:34:19	187275/187275	---M-Z	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:18%20GMT	https://hostafi.com/wp-json/wp/v2/pages/12951	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/wp/v2/pages/12951.json	(from https://hostafi.com/dedicated-server/)
23:34:19	2702/2702	---M-Z	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:19%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fdedicated-server%2F	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embed7a0e.json	(from https://hostafi.com/dedicated-server/)
23:34:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Sep%202024%2022:34:19%20GMT	https://hostafi.com/?p=12951	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/index5ba8.html	(from https://hostafi.com/dedicated-server/)
23:34:20	2982/2982	---M-Z	200	added ('OK')	text/xml	date:Mon,%2023%20Sep%202024%2022:34:20%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fdedicated-server%2F&format=xml	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embeddb01	(from https://hostafi.com/dedicated-server/)
23:34:20	80239/80239	---M-Z	200	added ('OK')	image/svg+xml	etag:%221396f-6613504b-181642;gz%22	https://hostafi.com/wp-content/uploads/2022/09/hero-1-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/09/hero-1-1.svg	(from https://hostafi.com/dedicated-server/)
23:34:21	10516/10516	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:21%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=5&pricing_id=16	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index7c75.html	(from https://hostafi.com/dedicated-server/)
23:34:21	21820/21820	---M-Z	200	added ('OK')	text/css	etag:%22553c-66725c60-17e8c3;gz%22	https://hostafi.com/wp-content/uploads/elementor/css/post-594.css?ver=1718770784	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/elementor/css/post-5949290.css	(from https://hostafi.com/domain/)
23:34:21	61909/61909	---M--	200	added ('OK')	image/png	etag:%22f1d5-66135067-18166f;;;%22	https://hostafi.com/wp-content/uploads/2022/09/enterprise-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/09/enterprise-1.png	(from https://hostafi.com/dedicated-server/)
23:34:21	87141/87141	---M--	200	added ('OK')	image/png	etag:%2215465-66135063-181668;;;%22	https://hostafi.com/wp-content/uploads/2022/09/ds-cta-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/09/ds-cta-1.png	(from https://hostafi.com/dedicated-server/)
23:34:21	10516/10516	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:21%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=5&pricing_id=15	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index54ef.html	(from https://hostafi.com/dedicated-server/)
23:34:21	10517/10517	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:21%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=5&pricing_id=18	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index7fe4.html	(from https://hostafi.com/dedicated-server/)
23:34:21	10516/10516	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:21%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=5&pricing_id=17	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/index46af.html	(from https://hostafi.com/dedicated-server/)
23:34:22	10517/10517	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:22%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=5&pricing_id=20	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/indexc2c9.html	(from https://hostafi.com/dedicated-server/)
23:34:22	10517/10517	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:22%20GMT	https://hostafi.com/billing/order/config/index/order/?group_id=5&pricing_id=19	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/order/indexa93a.html	(from https://hostafi.com/dedicated-server/)
23:34:22	53128/53128	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:22%20GMT	https://hostafi.com/wp-json/wp/v2/pages/594	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/wp/v2/pages/594.json	(from https://hostafi.com/domain/)
23:34:22	2466/2466	---M-Z	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:22%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fdomain%2F	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embed6e50.json	(from https://hostafi.com/domain/)
23:34:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Sep%202024%2022:34:22%20GMT	https://hostafi.com/?p=594	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/index3e9a.html	(from https://hostafi.com/domain/)
23:34:23	2693/2693	---M-Z	200	added ('OK')	text/xml	date:Mon,%2023%20Sep%202024%2022:34:23%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fdomain%2F&format=xml	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embedb084	(from https://hostafi.com/domain/)
23:34:23	39734/39734	---M--	200	added ('OK')	image/png	etag:%229b36-66134ff5-181572;;;%22	https://hostafi.com/wp-content/uploads/2022/08/dm-hero-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/08/dm-hero-1.png	(from https://hostafi.com/domain/)
23:34:23	27894/27894	---M--	200	added ('OK')	image/png	etag:%226cf6-66134ff7-181575;;;%22	https://hostafi.com/wp-content/uploads/2022/08/about-1-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/08/about-1-1.png	(from https://hostafi.com/domain/)
23:34:24	26225/26225	---M--	200	added ('OK')	image/png	etag:%226671-66134ff8-181576;;;%22	https://hostafi.com/wp-content/uploads/2022/08/about-2-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/08/about-2-1.png	(from https://hostafi.com/domain/)
23:34:24	18722/18722	---M--	200	added ('OK')	image/png	etag:%224922-66134ff8-181577;;;%22	https://hostafi.com/wp-content/uploads/2022/08/about-3-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/08/about-3-1.png	(from https://hostafi.com/domain/)
23:34:24	211703/211703	---M--	200	added ('OK')	image/png	etag:%2233af7-66134ff7-181574;;;%22	https://hostafi.com/wp-content/uploads/2022/08/support-team-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/08/support-team-1.png	(from https://hostafi.com/domain/)
23:34:24	67837/67837	---M-Z	200	added ('OK')	text/css	etag:%22108fd-668d8a96-17e5a5;gz%22	https://hostafi.com/wp-content/uploads/elementor/css/post-13016.css?ver=1720552086	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/elementor/css/post-130164b50.css	(from https://hostafi.com/minecraft-hosting/)
23:34:24	26049/26049	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:24%20GMT	https://hostafi.com/billing/order/config/preconfig/domain/?	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/preconfig/domain/indexd41d.html	(from https://hostafi.com/domain/)
23:34:24	99560/99560	---M--	200	added ('OK')	image/png	etag:%22184e8-66134ffa-18157c;;;%22	https://hostafi.com/wp-content/uploads/2022/08/faq_feature-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/08/faq_feature-1.png	(from https://hostafi.com/domain/)
23:34:25	101356/101356	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:25%20GMT	https://hostafi.com/wp-json/wp/v2/pages/13016	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/wp/v2/pages/13016.json	(from https://hostafi.com/minecraft-hosting/)
23:34:26	2681/2681	---M-Z	200	added ('OK')	application/json	date:Mon,%2023%20Sep%202024%2022:34:26%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fminecraft-hosting%2F	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embed2aaa.json	(from https://hostafi.com/minecraft-hosting/)
23:34:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Sep%202024%2022:34:26%20GMT	https://hostafi.com/?p=13016	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/indexa11a.html	(from https://hostafi.com/minecraft-hosting/)
23:34:26	2952/2952	---M-Z	200	added ('OK')	text/xml	date:Mon,%2023%20Sep%202024%2022:34:26%20GMT	https://hostafi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhostafi.com%2Fminecraft-hosting%2F&format=xml	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-json/oembed/1.0/embedc79b	(from https://hostafi.com/minecraft-hosting/)
23:34:27	6192/6192	---M--	200	added ('OK')	image/png	etag:%221830-668b312c-85e1b2;;;%22	https://hostafi.com/wp-content/uploads/2024/07/client-3-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/client-3-1.png	(from https://hostafi.com/minecraft-hosting/)
23:34:27	2756/2756	---M--	200	added ('OK')	image/png	etag:%22ac4-668c12a6-85e25e;;;%22	https://hostafi.com/wp-content/uploads/2024/07/1-70x70.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/1-70x70.png	(from https://hostafi.com/minecraft-hosting/)
23:34:27	5359/5359	---M--	200	added ('OK')	image/png	etag:%2214ef-668c12a6-85e255;;;%22	https://hostafi.com/wp-content/uploads/2024/07/2-70x70.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/2-70x70.png	(from https://hostafi.com/minecraft-hosting/)
23:34:27	5572/5572	---M--	200	added ('OK')	image/png	etag:%2215c4-668c12a7-85e267;;;%22	https://hostafi.com/wp-content/uploads/2024/07/3-70x70.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/3-70x70.png	(from https://hostafi.com/minecraft-hosting/)
23:34:27	2732/2732	---M--	200	added ('OK')	image/png	etag:%22aac-668c12a5-85e24c;;;%22	https://hostafi.com/wp-content/uploads/2024/07/img.icons8_-70x70.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/img.icons8_-70x70.png	(from https://hostafi.com/minecraft-hosting/)
23:34:28	66557/66557	---M--	200	added ('OK')	image/jpeg	etag:%22103fd-668b3122-85e152;;;%22	https://hostafi.com/wp-content/uploads/2024/07/video-bg.jpg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/video-bg.jpg	(from https://hostafi.com/minecraft-hosting/)
23:34:28	6977/6977	---M--	200	added ('OK')	image/png	etag:%221b41-668b312c-85e1ad;;;%22	https://hostafi.com/wp-content/uploads/2024/07/client-2-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/client-2-1.png	(from https://hostafi.com/minecraft-hosting/)
23:34:28	12333/12333	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202024%2022:34:28%20GMT	https://hostafi.com/billing/order/config/index/gh/?group_id=7&pricing_id=41	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/config/index/gh/indexa3a1.html	(from https://hostafi.com/minecraft-hosting/)
23:34:28	27632/27632	---M--	200	added ('OK')	image/png	etag:%226bf0-668b312d-85e1b8;;;%22	https://hostafi.com/wp-content/uploads/2024/07/map-bg.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2024/07/map-bg.png	(from https://hostafi.com/minecraft-hosting/)
